Date,Campus,Is_Weekend,Is_Vacation,Exams,Placement,Akaira,Pravrutti,Freshers_Day,Senior_Sendoff,Convocation,Rajyotsava,Religious_Fest,Industrial_Visit,Temp,Humidity,Hostel_Occupancy,Day_Scholar_Occupancy,Total_Occupancy,Water_Price_Index,Peak_Factor,Water_Usage_L
2015-07-31,Gnanagangothri,0,0,1,0,0,0,0,0,0,0,0,0,23.6,82.0,750,2200,2950,1.04,1.0,214692
2015-08-01,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,22.6,63.3,0,0,0,0.9,1.0,69399
2015-08-02,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,25.3,84.6,0,0,0,1.16,1.0,27907
2015-08-03,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,20.4,69.3,0,0,0,0.9,1.0,13835
2015-08-04,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.6,85.2,0,0,0,0.92,1.0,7303
2015-08-05,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.8,69.1,0,0,0,1.13,1.0,6857
2015-08-06,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.9,69.8,0,0,0,1.05,1.0,10618
2015-08-07,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,23.4,67.1,0,0,0,0.96,1.0,7883
2015-08-08,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,20.8,80.1,0,0,0,1.13,1.0,9089
2015-08-09,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,22.6,67.9,0,0,0,1.16,1.0,9134
2015-08-10,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,20.6,77.6,0,0,0,1.12,1.0,10200
2015-08-11,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.6,88.3,0,0,0,1.05,1.0,9191
2015-08-12,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.7,73.9,0,0,0,1.07,1.0,10095
2015-08-13,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.3,66.8,0,0,0,0.99,1.0,9354
2015-08-14,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,23.9,78.5,0,0,0,1.03,1.0,8911
2015-08-15,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,21.4,65.7,0,0,0,1.09,1.0,7997
2015-08-16,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,20.2,74.9,0,0,0,1.02,1.0,5708
2015-08-17,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.1,62.6,0,0,0,1.08,1.0,5873
2015-08-18,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,24.1,74.2,0,0,0,1.07,1.0,8490
2015-08-19,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,21.2,84.2,0,0,0,0.83,1.0,5162
2015-08-20,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.1,70.3,0,0,0,1.13,1.0,10408
2015-08-21,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,23.0,89.0,0,0,0,1.12,1.0,8449
2015-08-22,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,25.5,69.8,0,0,0,1.12,1.0,12610
2015-08-23,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,1,0,26.1,66.1,0,0,500,0.95,1.3,28655
2015-08-24,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.9,66.5,0,0,0,0.88,1.0,14268
2015-08-25,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,23.4,64.6,0,0,0,0.92,1.0,9048
2015-08-26,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.9,86.0,0,0,0,1.14,1.0,9780
2015-08-27,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.1,85.6,0,0,0,0.83,1.0,8167
2015-08-28,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.0,71.8,0,0,0,0.83,1.0,15301
2015-08-29,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,20.1,69.3,0,0,0,1.08,1.0,11943
2015-08-30,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,22.8,86.2,0,0,0,1.12,1.0,11022
2015-08-31,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.7,68.3,0,0,0,0.9,1.0,8547
2015-09-01,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.5,84.0,0,0,0,1.14,1.0,9273
2015-09-02,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.5,69.2,0,0,0,1.06,1.0,10534
2015-09-03,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.2,83.3,0,0,0,1.13,1.0,10098
2015-09-04,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,25.7,62.4,0,0,0,1.17,1.0,10235
2015-09-05,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,25.4,87.9,0,0,0,0.94,1.0,9196
2015-09-06,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,24.3,74.3,0,0,0,0.96,1.0,9463
2015-09-07,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,20.5,65.5,0,0,0,1.15,1.0,11141
2015-09-08,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.3,74.7,0,0,0,1.07,1.0,9699
2015-09-09,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,20.9,66.8,0,0,0,0.91,1.0,5000
2015-09-10,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,20.6,80.3,0,0,0,0.82,1.0,5482
2015-09-11,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.1,68.6,0,0,0,1.05,1.0,10127
2015-09-12,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,25.7,69.5,0,0,0,0.97,1.0,13219
2015-09-13,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,26.2,82.0,0,0,0,1.05,1.0,12584
2015-09-14,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,22.4,74.8,0,0,0,0.96,1.0,9948
2015-09-15,Gnanagangothri,0,1,0,1,0,0,1,0,0,0,0,0,21.9,81.3,0,0,2500,1.04,1.3,71327
2015-09-16,Gnanagangothri,0,1,0,1,0,0,1,0,0,0,0,0,20.8,78.5,0,0,2500,0.94,1.3,82733
2015-09-17,Peenya,0,1,0,1,0,0,1,0,0,0,0,0,21.9,84.3,0,0,2500,1.19,1.3,97051
2015-09-18,Peenya,0,1,0,1,0,0,1,0,0,0,0,0,21.2,76.2,0,0,2500,1.01,1.3,90226
2015-09-19,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,26.4,89.5,0,0,0,1.11,1.0,36059
2015-09-20,Gnanagangothri,1,1,0,1,0,0,0,0,0,0,0,0,23.9,88.1,0,0,0,1.06,1.0,16763
2015-09-21,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,21.9,86.8,0,0,0,1.16,1.0,13787
2015-09-22,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,23.0,61.7,0,0,0,1.18,1.0,11105
2015-09-23,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,26.0,70.3,0,0,0,0.87,1.0,10897
2015-09-24,Gnanagangothri,0,1,0,1,0,0,0,0,0,0,0,0,26.6,79.5,0,0,0,0.85,1.0,11365
2015-09-25,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,24.9,87.9,0,0,0,0.85,1.0,7345
2015-09-26,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,23.1,61.5,0,0,0,0.8,1.0,13048
2015-09-27,Peenya,1,1,0,1,0,0,0,0,0,0,0,0,21.6,77.1,0,0,0,1.14,1.0,13030
2015-09-28,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,21.6,83.1,0,0,0,1.0,1.0,7369
2015-09-29,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,25.6,81.6,0,0,0,1.12,1.0,7809
2015-09-30,Peenya,0,1,0,1,0,0,0,0,0,0,0,0,20.8,60.8,0,0,0,0.83,1.0,5203
2015-10-01,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.0,33.5,750,2200,2950,0.81,1.0,119548
2015-10-02,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.5,47.5,750,2200,2950,0.95,1.0,174488
2015-10-03,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.8,39.7,300,400,700,1.09,1.0,106325
2015-10-04,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,23.7,37.9,300,400,700,1.02,1.0,81490
2015-10-05,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.1,51.8,750,2200,2950,0.95,1.0,164079
2015-10-06,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,24.1,57.0,750,2200,2950,1.12,1.0,215511
2015-10-07,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.6,45.0,750,2200,2950,1.06,1.0,226527
2015-10-08,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.8,41.9,750,2200,2950,0.83,1.0,189710
2015-10-09,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,24.2,56.6,750,2200,2950,0.97,1.0,198041
2015-10-10,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,20.5,40.6,300,400,700,1.03,1.0,110688
2015-10-11,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,26.5,55.5,300,400,700,1.01,1.0,81456
2015-10-12,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,22.9,44.0,750,1800,2550,1.09,1.0,171812
2015-10-13,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.1,30.9,750,2200,2950,1.0,1.0,200229
2015-10-14,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.9,33.0,750,2200,2950,1.08,1.0,219501
2015-10-15,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.0,44.0,750,2200,2950,1.14,1.0,232547
2015-10-16,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.2,45.6,750,2200,2950,1.05,1.0,222158
2015-10-17,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,25.2,43.1,300,400,700,0.8,1.0,105679
2015-10-18,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,21.1,47.8,300,400,700,1.01,1.0,79881
2015-10-19,Peenya,0,0,1,1,0,0,0,0,0,0,1,0,26.1,59.7,750,2200,3450,1.17,1.3,271178
2015-10-20,Gnanagangothri,0,0,1,1,0,1,0,0,0,0,0,0,22.3,43.5,750,2200,5450,0.96,1.3,320206
2015-10-21,Gnanagangothri,0,0,1,1,0,1,0,0,0,0,0,0,22.5,44.4,750,2200,5450,1.12,1.3,369930
2015-10-22,Peenya,0,0,1,1,0,1,0,0,0,0,0,0,25.2,55.7,750,2200,5450,1.09,1.3,379465
2015-10-23,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.3,31.1,750,2200,2950,1.19,1.0,291288
2015-10-24,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.9,57.2,300,400,700,0.89,1.0,126440
2015-10-25,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,22.9,30.8,300,400,700,1.04,1.0,84564
2015-10-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.2,48.1,750,2200,2950,1.04,1.0,174408
2015-10-27,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.3,41.0,750,2200,2950,0.98,1.0,195197
2015-10-28,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.8,30.1,750,2200,2950,0.95,1.0,199177
2015-10-29,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.6,50.8,750,2200,2950,1.06,1.0,214873
2015-10-30,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,22.3,38.2,750,1800,2550,0.89,1.0,181609
2015-10-31,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,20.7,46.7,300,400,700,1.03,1.0,104411
2015-11-01,Peenya,1,0,1,1,0,0,0,0,0,1,0,0,26.7,38.8,300,400,1200,0.84,1.3,101816
2015-11-02,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.5,46.5,750,2200,2950,0.83,1.0,154592
2015-11-03,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.8,41.7,750,2200,2950,0.97,1.0,186462
2015-11-04,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.3,30.8,750,2200,2950,0.91,1.0,190434
2015-11-05,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.7,57.6,750,2200,2950,1.08,1.0,217263
2015-11-06,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.9,32.0,750,2200,2950,0.89,1.0,196856
2015-11-07,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,25.6,38.2,300,400,700,0.97,1.0,108312
2015-11-08,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,23.9,58.6,300,400,700,1.06,1.0,81715
2015-11-09,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.3,43.5,750,2200,2950,0.82,1.0,146192
2015-11-10,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,23.6,58.9,750,1800,2550,1.14,1.0,198605
2015-11-11,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.4,58.1,750,2200,2950,1.09,1.0,222368
2015-11-12,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.0,47.3,750,2200,2950,0.81,1.0,188696
2015-11-13,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.3,33.3,750,2200,2950,1.18,1.0,228791
2015-11-14,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.7,37.8,300,400,700,0.95,1.0,112979
2015-11-15,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,23.4,55.3,300,400,700,1.13,1.0,88912
2015-11-16,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.2,51.8,750,2200,2950,1.06,1.0,178042
2015-11-17,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.6,44.4,750,2200,2950,0.83,1.0,172200
2015-11-18,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.8,31.2,750,2200,2950,1.06,1.0,210191
2015-11-19,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.0,35.8,750,2200,2950,1.03,1.0,214898
2015-11-20,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.1,30.6,750,2200,2950,0.86,1.0,190270
2015-11-21,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,23.4,54.4,300,400,700,1.04,1.0,108372
2015-11-22,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,23.6,42.4,300,400,700,1.09,1.0,85527
2015-11-23,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.8,55.2,750,2200,2950,1.15,1.0,194335
2015-11-24,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.3,54.6,750,2200,2950,1.12,1.0,221357
2015-11-25,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.1,49.1,750,2200,2950,1.14,1.0,232685
2015-11-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.2,36.5,750,2200,2950,0.89,1.0,199166
2015-11-27,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.9,38.2,750,2200,2950,1.12,1.0,225579
2015-11-28,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,21.5,55.9,300,400,700,1.2,1.0,122369
2015-11-29,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,21.2,38.5,300,400,700,0.89,1.0,75964
2015-11-30,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.3,51.7,750,2200,2950,0.93,1.0,157687
2015-12-01,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.4,54.7,750,2200,2950,0.96,1.0,190447
2015-12-02,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,22.8,52.9,750,2200,2950,1.17,1.0,226882
2015-12-03,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.9,34.7,750,2200,2950,1.0,1.0,216613
2015-12-04,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.7,43.4,750,2200,2950,1.19,1.0,241233
2015-12-05,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,26.9,40.9,300,400,700,1.2,1.0,130793
2015-12-06,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,24.9,47.7,300,400,700,0.84,1.0,80791
2015-12-07,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.0,51.4,750,2200,2950,0.99,1.0,170915
2015-12-08,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,20.4,35.8,750,1800,2550,0.82,1.0,157541
2015-12-09,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.3,55.2,750,2200,2950,0.93,1.0,180003
2015-12-10,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,20.6,46.8,750,1800,2550,1.05,1.0,195651
2015-12-11,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,22.1,42.2,750,2200,2950,1.02,1.0,207997
2015-12-12,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.1,37.2,300,400,700,1.18,1.0,119021
2015-12-13,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,20.7,59.3,300,400,700,0.99,1.0,82864
2015-12-14,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.3,51.1,750,2200,2950,1.05,1.0,180278
2015-12-15,Gnanagangothri,0,0,1,1,0,0,0,0,1,0,0,0,21.1,41.6,750,2200,4450,0.96,1.3,268683
2015-12-16,Peenya,0,0,1,1,0,0,0,0,1,0,0,0,24.2,59.9,750,2200,4450,1.05,1.3,324639
2015-12-17,Peenya,0,0,1,1,0,0,0,0,1,0,0,1,26.9,30.6,750,1800,4050,1.15,1.3,340624
2015-12-18,Peenya,0,0,1,1,0,0,0,0,1,0,0,0,22.7,56.4,750,2200,4450,1.08,1.3,346793
2015-12-19,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,26.2,55.1,300,400,700,1.2,1.0,164238
2015-12-20,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,24.6,42.9,300,400,700,1.13,1.0,102467
2015-12-21,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.9,39.8,750,2200,2950,1.11,1.0,194729
2015-12-22,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.8,59.1,750,2200,2950,1.03,1.0,208879
2015-12-23,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.7,58.9,750,2200,2950,1.14,1.0,228406
2015-12-24,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.3,42.3,750,2200,2950,1.2,1.0,245323
2015-12-25,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.6,58.6,750,2200,2950,0.91,1.0,208071
2015-12-26,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,26.9,60.0,300,400,700,1.0,1.0,114291
2015-12-27,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,20.5,54.6,300,400,700,1.07,1.0,87278
2015-12-28,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.6,47.7,750,2200,2950,0.92,1.0,159566
2015-12-29,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.7,46.7,750,2200,2950,1.07,1.0,206500
2015-12-30,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.3,33.2,750,2200,2950,1.16,1.0,231647
2015-12-31,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.1,39.0,750,2200,2950,0.83,1.0,188739
2016-01-01,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.3,37.7,750,2200,2950,0.89,1.0,187552
2016-01-02,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,25.5,38.0,300,400,700,0.96,1.0,100762
2016-01-03,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,24.1,48.1,300,400,700,0.83,1.0,68938
2016-01-04,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.5,30.5,750,2200,2950,1.04,1.0,169495
2016-01-05,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,26.1,42.0,750,2200,2950,1.14,1.0,215955
2016-01-06,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,24.9,32.8,750,2200,2950,0.98,1.0,212013
2016-01-07,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.5,56.3,750,2200,2950,0.81,1.0,184754
2016-01-08,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.8,47.5,750,2200,2950,0.97,1.0,197838
2016-01-09,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,20.6,35.0,300,400,700,0.99,1.0,105430
2016-01-10,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,26.9,41.6,300,400,700,0.88,1.0,73532
2016-01-11,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.2,51.1,750,2200,2950,1.02,1.0,170778
2016-01-12,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,24.1,44.7,750,2200,2950,0.85,1.0,171612
2016-01-13,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.5,34.1,750,2200,2950,0.91,1.0,186871
2016-01-14,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,23.6,35.4,750,2200,2950,0.82,1.0,174017
2016-01-15,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.8,46.5,750,2200,2950,1.06,1.0,205029
2016-01-16,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,26.5,40.7,300,400,700,1.13,1.0,114258
2016-01-17,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,24.6,56.0,300,400,700,0.9,1.0,78105
2016-01-18,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,24.8,50.6,750,2200,2950,1.18,1.0,198279
2016-01-19,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.9,40.1,750,2200,2950,0.84,1.0,182187
2016-01-20,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.9,44.9,750,2200,2950,1.14,1.0,225156
2016-01-21,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.5,44.1,750,2200,2950,1.13,1.0,231657
2016-01-22,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.4,50.9,750,2200,2950,0.94,1.0,206509
2016-01-23,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,23.8,32.0,300,400,700,0.82,1.0,99491
2016-01-24,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,20.9,31.0,300,400,700,0.86,1.0,70971
2016-01-25,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.7,30.8,750,2200,2950,1.15,1.0,189204
2016-01-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.0,36.4,750,2200,2950,0.9,1.0,192519
2016-01-27,Peenya,0,0,1,1,0,0,0,0,0,0,0,1,25.1,53.9,750,1800,2550,0.83,1.0,166038
2016-01-28,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,27.0,53.2,750,2200,2950,0.88,1.0,181173
2016-01-29,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.4,55.5,750,2200,2950,1.16,1.0,226271
2016-01-30,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,24.9,37.1,300,400,700,1.16,1.0,124037
2016-01-31,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,20.5,36.8,300,400,700,0.83,1.0,74429
2016-02-01,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.6,45.8,750,2200,2950,0.96,1.0,159610
2016-02-02,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.3,50.9,750,2200,2950,0.82,1.0,166226
2016-02-03,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.9,36.4,750,2200,2950,1.18,1.0,222983
2016-02-04,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.3,53.7,750,2200,2950,1.19,1.0,245838
2016-02-05,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,20.9,44.2,750,2200,2950,0.8,1.0,189020
2016-02-06,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,21.8,52.2,300,400,700,1.18,1.0,109318
2016-02-07,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,21.3,30.2,300,400,700,0.86,1.0,72490
2016-02-08,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.2,47.7,750,2200,2950,0.98,1.0,166940
2016-02-09,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,21.3,31.9,750,2200,2950,1.18,1.0,222727
2016-02-10,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,24.4,53.1,750,2200,2950,1.06,1.0,221576
2016-02-11,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,23.2,53.9,750,2200,2950,1.2,1.0,244426
2016-02-12,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,22.3,58.0,750,2200,2950,0.84,1.0,193218
2016-02-13,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,21.3,30.9,300,400,700,1.04,1.0,110586
2016-02-14,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,21.2,54.8,300,400,700,1.13,1.0,84942
2016-02-15,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.8,59.3,750,2200,2950,0.86,1.0,152575
2016-02-16,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.4,37.0,750,2200,2950,0.82,1.0,167140
2016-02-17,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.0,42.9,750,2200,2950,1.1,1.0,210778
2016-02-18,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,21.3,51.8,750,2200,2950,0.91,1.0,196200
2016-02-19,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,25.1,36.2,750,2200,2950,0.84,1.0,182561
2016-02-20,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,26.5,58.7,300,400,700,0.89,1.0,96330
2016-02-21,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,20.9,53.1,300,400,700,1.11,1.0,76610
2016-02-22,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.0,56.6,750,2200,2950,1.06,1.0,182636
2016-02-23,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,22.8,37.4,750,2200,2950,0.97,1.0,198473
2016-02-24,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,22.6,60.0,750,2200,2950,1.05,1.0,211329
2016-02-25,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,25.1,58.3,750,2200,2950,1.19,1.0,238156
2016-02-26,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,26.5,30.8,750,2200,2950,0.89,1.0,207034
2016-02-27,Gnanagangothri,1,0,1,1,0,0,0,0,0,0,0,0,20.3,45.0,300,400,700,1.1,1.0,111909
2016-02-28,Peenya,1,0,1,1,0,0,0,0,0,0,0,0,26.7,54.5,300,400,700,0.93,1.0,78688
2016-02-29,Peenya,0,0,1,1,0,0,0,0,0,0,0,0,20.3,47.2,750,2200,2950,1.06,1.0,179620
2016-03-01,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,1,31.3,46.3,750,1800,2550,0.9,1.0,180699
2016-03-02,Gnanagangothri,0,0,1,1,0,0,0,0,0,0,0,0,31.3,56.1,750,2200,2950,1.06,1.0,212500
